Country,Economy Code,ISO Code,Region,Income Group,Year,WBL INDEX,MOBILITY,Can a woman choose where to live in the same way as a man?,Can a woman travel outside her home in the same way as a man?,Can a woman apply for a passport in the same way as a man?,Can a woman travel outside the country in the same way as a man?,WORKPLACE,Can a woman get a job in the same way as a man?,Does the law prohibit discrimination in employment based on gender?,Is there legislation on sexual harassment in employment?,Are there criminal penalties or civil remedies for sexual harassment in employment?,PAY,Does the law mandate equal remuneration for work of equal value?,Can a woman work at night in the same way as a man?,Can a woman work in a job deemed dangerous in the same way as a man?,Can a woman work in an industrial job in the same way as a man?,MARRIAGE,Is the law free of legal provisions that require a married woman to obey her husband?,Can a woman be head of household in the same way as a man?,Is there legislation specifically addressing domestic violence?,Can a woman obtain a judgment of divorce in the same way as a man?,Does a woman have the same rights to remarry as a man?,PARENTHOOD,Is paid leave of at least 14 weeks available to mothers?,Length of paid maternity leave,Does the government administer 100% of maternity leave benefits?,Is there paid leave available to fathers?,Length of paid paternity leave,Is there paid parental leave?,Shared days,Days for the mother,Days for the father,Is dismissal of pregnant workers prohibited?,ENTREPRENEURSHIP,Does the law prohibit discrimination in access to credit based on gender?,Can a woman sign a contract in the same way as a man?,Can a woman register a business in the same way as a man?,Can a woman open a bank account in the same way as a man?,ASSETS,Do men and women have equal ownership rights to immovable property?,Do sons and daughters have equal rights to inherit assets from their parents?,Do male and female surviving spouses have equal rights to inherit assets?,Does the law grant spouses equal administrative authority over assets during marriage?,Does the law provide for the valuation of nonmonetary contributions?,PENSION,Is the age at which men and women can retire with full pension benefits the same?,Is the age at which men and women can retire with partial pension benefits the same?,Is the mandatory retirement age for men and women the same?,Are periods of absence due to childcare accounted for in pension benefits?,Total(thousands),Overnight(thousands),OneDay(thousands),Cruise(thousands),Expenditures(USMillion)
"Yemen, Rep.",YEM,YEM,Middle East & North Africa,Low income,1997,23.8,25,No,No,No,Yes,25,No,Yes,No,No,25,No,No,No,Yes,0,No,No,No,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,0,No,No,No,No,NA,80,NA,NA,..
"Yemen, Rep.",YEM,YEM,Middle East & North Africa,Low income,1998,23.8,25,No,No,No,Yes,25,No,Yes,No,No,25,No,No,No,Yes,0,No,No,No,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,0,No,No,No,No,NA,88,NA,NA,..
"Yemen, Rep.",YEM,YEM,Middle East & North Africa,Low income,1999,23.8,25,No,No,No,Yes,25,No,Yes,No,No,25,No,No,No,Yes,0,No,No,No,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,0,No,No,No,No,NA,58,NA,NA,..
"Yemen, Rep.",YEM,YEM,Middle East & North Africa,Low income,2000,23.8,25,No,No,No,Yes,25,No,Yes,No,No,25,No,No,No,Yes,0,No,No,No,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,0,No,No,No,No,NA,73,NA,NA,..
"Yemen, Rep.",YEM,YEM,Middle East & North Africa,Low income,2001,23.8,25,No,No,No,Yes,25,No,Yes,No,No,25,No,No,No,Yes,0,No,No,No,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,0,No,No,No,No,NA,76,NA,NA,..
"Yemen, Rep.",YEM,YEM,Middle East & North Africa,Low income,2002,23.8,25,No,No,No,Yes,25,No,Yes,No,No,25,No,No,No,Yes,0,No,No,No,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,0,No,No,No,No,NA,98,NA,NA,..
"Yemen, Rep.",YEM,YEM,Middle East & North Africa,Low income,2003,23.8,25,No,No,No,Yes,25,No,Yes,No,No,25,No,No,No,Yes,0,No,No,No,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,0,No,No,No,No,NA,155,NA,NA,..
"Yemen, Rep.",YEM,YEM,Middle East & North Africa,Low income,2004,23.8,25,No,No,No,Yes,25,No,Yes,No,No,25,No,No,No,Yes,0,No,No,No,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,0,No,No,No,No,NA,274,NA,NA,..
"Yemen, Rep.",YEM,YEM,Middle East & North Africa,Low income,2005,23.8,25,No,No,No,Yes,25,No,Yes,No,No,25,No,No,No,Yes,0,No,No,No,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,0,No,No,No,No,NA,336,NA,NA,..
"Yemen, Rep.",YEM,YEM,Middle East & North Africa,Low income,2006,23.8,25,No,No,No,Yes,25,No,Yes,No,No,25,No,No,No,Yes,0,No,No,No,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,0,No,No,No,No,NA,1061,NA,NA,..
"Yemen, Rep.",YEM,YEM,Middle East & North Africa,Low income,2007,23.8,25,No,No,No,Yes,25,No,Yes,No,No,25,No,No,No,Yes,0,No,No,No,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,0,No,No,No,No,NA,948,NA,NA,..
"Yemen, Rep.",YEM,YEM,Middle East & North Africa,Low income,2008,23.8,25,No,No,No,Yes,25,No,Yes,No,No,25,No,No,No,Yes,0,No,No,No,No,No,0,No,60,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,0,No,No,No,No,NA,1023,NA,NA,..
"Yemen, Rep.",YEM,YEM,Middle East & North Africa,Low income,2009,26.9,25,No,No,No,Yes,25,No,Yes,No,No,25,No,No,No,Yes,0,No,No,No,No,No,0,No,70,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No,NA,1028,NA,NA,..
"Yemen, Rep.",YEM,YEM,Middle East & North Africa,Low income,2010,26.9,25,No,No,No,Yes,25,No,Yes,No,No,25,No,No,No,Yes,0,No,No,No,No,No,0,No,70,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No,1035,1025,10,NA,"1,291"
"Yemen, Rep.",YEM,YEM,Middle East & North Africa,Low income,2011,26.9,25,No,No,No,Yes,25,No,Yes,No,No,25,No,No,No,Yes,0,No,No,No,No,No,0,No,70,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No,1175,829,346,NA,910
"Yemen, Rep.",YEM,YEM,Middle East & North Africa,Low income,2012,26.9,25,No,No,No,Yes,25,No,Yes,No,No,25,No,No,No,Yes,0,No,No,No,No,No,0,No,70,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No,1282,874,408,NA,"1,005"
"Yemen, Rep.",YEM,YEM,Middle East & North Africa,Low income,2013,26.9,25,No,No,No,Yes,25,No,Yes,No,No,25,No,No,No,Yes,0,No,No,No,No,No,0,No,70,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No,1323,990,333,NA,"1,097"
"Yemen, Rep.",YEM,YEM,Middle East & North Africa,Low income,2014,26.9,25,No,No,No,Yes,25,No,Yes,No,No,25,No,No,No,Yes,0,No,No,No,No,No,0,No,70,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No,1218,1018,200,NA,"1,199"
"Yemen, Rep.",YEM,YEM,Middle East & North Africa,Low income,2015,26.9,25,No,No,No,Yes,25,No,Yes,No,No,25,No,No,No,Yes,0,No,No,No,No,No,0,No,70,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No,398,367,32,NA,116
"Yemen, Rep.",YEM,YEM,Middle East & North Africa,Low income,2016,26.9,25,No,No,No,Yes,25,No,Yes,No,No,25,No,No,No,Yes,0,No,No,No,No,No,0,No,70,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No,NA,NA,NA,NA,116
"Yemen, Rep.",YEM,YEM,Middle East & North Africa,Low income,2017,26.9,25,No,No,No,Yes,25,No,Yes,No,No,25,No,No,No,Yes,0,No,No,No,No,No,0,No,70,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No,NA,NA,NA,NA,..
"Yemen, Rep.",YEM,YEM,Middle East & North Africa,Low income,2018,26.9,25,No,No,No,Yes,25,No,Yes,No,No,25,No,No,No,Yes,0,No,No,No,No,No,0,No,70,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No,NA,NA,NA,NA,..
"Yemen, Rep.",YEM,YEM,Middle East & North Africa,Low income,2019,26.9,25,No,No,No,Yes,25,No,Yes,No,No,25,No,No,No,Yes,0,No,No,No,No,No,0,No,70,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No,NA,NA,NA,NA,..
"Yemen, Rep.",YEM,YEM,Middle East & North Africa,Low income,2020,26.9,25,No,No,No,Yes,25,No,Yes,No,No,25,No,No,No,Yes,0,No,No,No,No,No,0,No,70,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No,NA,NA,NA,NA,..
"Yemen, Rep.",YEM,YEM,Middle East & North Africa,Low income,2021,26.9,25,No,No,No,Yes,25,No,Yes,No,No,25,No,No,No,Yes,0,No,No,No,No,No,0,No,70,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No,NA,NA,NA,NA,..
"Yemen, Rep.",YEM,YEM,Middle East & North Africa,Low income,2022,26.9,25,No,No,No,Yes,25,No,Yes,No,No,25,No,No,No,Yes,0,No,No,No,No,No,0,No,70,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No,NA,NA,NA,NA,NA
"Yemen, Rep.",YEM,YEM,Middle East & North Africa,Low income,2023,26.9,25,No,No,No,Yes,25,No,Yes,No,No,25,No,No,No,Yes,0,No,No,No,No,No,0,No,70,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No,NA,NA,NA,NA,NA
Zambia,ZMB,ZMB,Sub-Saharan Africa,Low income,1995,60.6,50,No,Yes,No,Yes,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,No,Yes,20,No,84,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,NA,163,NA,NA,..
Zambia,ZMB,ZMB,Sub-Saharan Africa,Low income,1996,60.6,50,No,Yes,No,Yes,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,No,Yes,20,No,84,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,NA,264,NA,NA,..
Zambia,ZMB,ZMB,Sub-Saharan Africa,Low income,1997,60.6,50,No,Yes,No,Yes,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,No,Yes,20,No,84,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,NA,341,NA,NA,..
Zambia,ZMB,ZMB,Sub-Saharan Africa,Low income,1998,60.6,50,No,Yes,No,Yes,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,No,Yes,20,No,84,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,NA,362,NA,NA,..
Zambia,ZMB,ZMB,Sub-Saharan Africa,Low income,1999,60.6,50,No,Yes,No,Yes,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,No,Yes,20,No,84,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,NA,404,NA,NA,..
Zambia,ZMB,ZMB,Sub-Saharan Africa,Low income,2000,60.6,50,No,Yes,No,Yes,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,No,Yes,20,No,84,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,NA,457,NA,NA,..
Zambia,ZMB,ZMB,Sub-Saharan Africa,Low income,2001,60.6,50,No,Yes,No,Yes,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,No,Yes,20,No,84,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,NA,492,NA,NA,..
Zambia,ZMB,ZMB,Sub-Saharan Africa,Low income,2002,60.6,50,No,Yes,No,Yes,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,No,Yes,20,No,84,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,NA,565,NA,NA,..
Zambia,ZMB,ZMB,Sub-Saharan Africa,Low income,2003,60.6,50,No,Yes,No,Yes,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,No,Yes,20,No,84,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,NA,413,NA,NA,..
Zambia,ZMB,ZMB,Sub-Saharan Africa,Low income,2004,60.6,50,No,Yes,No,Yes,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,No,Yes,20,No,90,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,NA,515,NA,NA,..
Zambia,ZMB,ZMB,Sub-Saharan Africa,Low income,2005,60.6,50,No,Yes,No,Yes,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,No,Yes,20,No,90,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,NA,669,NA,NA,..
Zambia,ZMB,ZMB,Sub-Saharan Africa,Low income,2006,60.6,50,No,Yes,No,Yes,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,No,Yes,20,No,90,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,NA,757,NA,NA,..
Zambia,ZMB,ZMB,Sub-Saharan Africa,Low income,2007,60.6,50,No,Yes,No,Yes,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,No,Yes,20,No,90,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,NA,897,NA,NA,..
Zambia,ZMB,ZMB,Sub-Saharan Africa,Low income,2008,60.6,50,No,Yes,No,Yes,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,No,Yes,20,No,90,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,NA,812,NA,NA,..
Zambia,ZMB,ZMB,Sub-Saharan Africa,Low income,2009,60.6,50,No,Yes,No,Yes,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,No,Yes,20,No,90,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,NA,710,NA,NA,..
Zambia,ZMB,ZMB,Sub-Saharan Africa,Low income,2010,60.6,50,No,Yes,No,Yes,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,No,Yes,20,No,90,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,NA,815,NA,NA,..
Zambia,ZMB,ZMB,Sub-Saharan Africa,Low income,2011,60.6,50,No,Yes,No,Yes,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,No,Yes,20,No,90,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,NA,920,NA,NA,..
Zambia,ZMB,ZMB,Sub-Saharan Africa,Low income,2012,60.6,50,No,Yes,No,Yes,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,No,Yes,20,No,90,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,NA,859,NA,NA,..
Zambia,ZMB,ZMB,Sub-Saharan Africa,Low income,2013,63.1,50,No,Yes,No,Yes,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,No,Yes,20,No,90,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,NA,915,NA,NA,..
Zambia,ZMB,ZMB,Sub-Saharan Africa,Low income,2014,63.1,50,No,Yes,No,Yes,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,No,Yes,20,No,90,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,NA,947,NA,NA,..
Zambia,ZMB,ZMB,Sub-Saharan Africa,Low income,2015,63.1,50,No,Yes,No,Yes,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,No,Yes,20,No,90,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,NA,932,NA,NA,..
Zambia,ZMB,ZMB,Sub-Saharan Africa,Low income,2016,63.1,50,No,Yes,No,Yes,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,No,Yes,20,No,90,No,No,0,No,0,0,0,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,NA,956,NA,NA,..
Zambia,ZMB,ZMB,Sub-Saharan Africa,Low income,2017,78.8,75,Yes,Yes,No,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,80,Yes,Yes,Yes,No,Yes,20,No,90,No,No,0,No,0,0,0,Yes,100,Yes,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,NA,1009,NA,NA,..
Zambia,ZMB,ZMB,Sub-Saharan Africa,Low income,2018,78.8,75,Yes,Yes,No,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,80,Yes,Yes,Yes,No,Yes,20,No,90,No,No,0,No,0,0,0,Yes,100,Yes,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,NA,1072,NA,NA,..
Zambia,ZMB,ZMB,Sub-Saharan Africa,Low income,2019,78.8,75,Yes,Yes,No,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,80,Yes,Yes,Yes,No,Yes,20,No,90,No,No,0,No,0,0,0,Yes,100,Yes,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,NA,1266,NA,NA,..
Zambia,ZMB,ZMB,Sub-Saharan Africa,Low income,2020,81.3,75,Yes,Yes,No,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,80,Yes,Yes,Yes,No,Yes,40,Yes,98,No,No,0,No,0,0,0,Yes,100,Yes,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,NA,502,NA,NA,..
Zambia,ZMB,ZMB,Sub-Saharan Africa,Low income,2021,81.3,75,Yes,Yes,No,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,80,Yes,Yes,Yes,No,Yes,40,Yes,98,No,No,0,No,0,0,0,Yes,100,Yes,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,NA,554,NA,NA,..
Zambia,ZMB,ZMB,Sub-Saharan Africa,Low income,2022,81.3,75,Yes,Yes,No,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,80,Yes,Yes,Yes,No,Yes,40,Yes,98,No,No,0,No,0,0,0,Yes,100,Yes,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,NA,NA,NA,NA,NA
Zambia,ZMB,ZMB,Sub-Saharan Africa,Low income,2023,81.3,75,Yes,Yes,No,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,80,Yes,Yes,Yes,No,Yes,40,Yes,98,No,No,0,No,0,0,0,Yes,100,Yes,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No,NA,NA,NA,NA,NA
Zimbabwe,ZWE,ZWE,Sub-Saharan Africa,Lower middle income,1995,66.9,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,No,Yes,0,No,90,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,1416,1363,53,NA,145
Zimbabwe,ZWE,ZWE,Sub-Saharan Africa,Lower middle income,1996,66.9,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,No,Yes,0,No,90,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,1597,1577,20,NA,232
Zimbabwe,ZWE,ZWE,Sub-Saharan Africa,Lower middle income,1997,66.9,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,No,Yes,0,No,90,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,1336,1281,55,NA,205
Zimbabwe,ZWE,ZWE,Sub-Saharan Africa,Lower middle income,1998,66.9,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,No,Yes,0,No,90,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,2090,1986,104,NA,158
Zimbabwe,ZWE,ZWE,Sub-Saharan Africa,Lower middle income,1999,66.9,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,No,Yes,0,No,90,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,2250,2101,149,NA,202
Zimbabwe,ZWE,ZWE,Sub-Saharan Africa,Lower middle income,2000,70,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,No,Yes,0,No,90,No,No,0,No,0,0,0,No,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,1967,1868,99,NA,125
Zimbabwe,ZWE,ZWE,Sub-Saharan Africa,Lower middle income,2001,70,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,No,Yes,0,No,90,No,No,0,No,0,0,0,No,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,2217,2068,149,NA,81
Zimbabwe,ZWE,ZWE,Sub-Saharan Africa,Lower middle income,2002,70,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,No,Yes,0,No,90,No,No,0,No,0,0,0,No,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,2041,NA,NA,NA,76
Zimbabwe,ZWE,ZWE,Sub-Saharan Africa,Lower middle income,2003,75.6,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,No,Yes,20,No,90,No,No,0,No,0,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,2256,NA,NA,NA,61
Zimbabwe,ZWE,ZWE,Sub-Saharan Africa,Lower middle income,2004,75.6,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,No,Yes,20,No,90,No,No,0,No,0,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,1854,NA,NA,NA,194
Zimbabwe,ZWE,ZWE,Sub-Saharan Africa,Lower middle income,2005,75.6,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,No,Yes,20,No,90,No,No,0,No,0,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,1559,NA,NA,NA,99
Zimbabwe,ZWE,ZWE,Sub-Saharan Africa,Lower middle income,2006,75.6,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,75,No,Yes,Yes,Yes,60,Yes,Yes,No,No,Yes,20,No,90,No,No,0,No,0,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,2287,NA,NA,NA,338
Zimbabwe,ZWE,ZWE,Sub-Saharan Africa,Lower middle income,2007,84.4,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,60,Yes,Yes,No,No,Yes,40,Yes,98,No,No,0,No,0,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,2506,NA,NA,NA,365
Zimbabwe,ZWE,ZWE,Sub-Saharan Africa,Lower middle income,2008,86.9,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,No,Yes,40,Yes,98,No,No,0,No,0,0,0,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,1956,NA,NA,NA,294
